,id,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
31745,242232,White,1,36.3,3.1,SE,0.86,0.743298698,1
31746,242233,White,1,38.4,3.2,NE,-0.81,0.780852288,0
31747,242234,White,2,48.0,3.5,GL,2.67,0.951209404,1
31748,242235,White,1,34.9,3.6,SE,0.13,0.784170339,1
31749,242236,White,1,32.5,3.4,FW,-0.1,0.726006774,1
31750,242237,White,2,33.5,3.3,SE,-0.92,0.727130936,1
31751,242238,White,1,26.5,3.2,NG,-0.17,0.625166824,1
31752,242239,White,2,33.9,2.3,NE,-0.6,0.648854296,0
31753,242240,White,2,38.4,2.8,SC,-0.17,0.741832961,1
31754,242241,White,2,32.0,3.7,NE,0.02,0.750222629,1
31755,242242,White,1,35.0,3.2,NE,0.07,0.737362785,0
31756,242243,White,2,32.7,3.0,MS,-1.67,0.694617665,1
31757,242244,White,1,28.9,2.7,NE,0.15,0.628363191,1
31758,242245,White,1,35.8,3.2,GL,-1.35,0.735957618,1
31759,242246,White,2,41.4,3.2,FW,0.13,0.824461409,1
31760,242247,White,2,41.8,3.3,MW,1.16,0.830083659,1
31761,242248,White,2,40.3,2.8,SE,-0.15,0.76175723,1
31762,242249,White,1,47.0,3.8,SC,-0.49,0.948765536,1
31763,242250,White,1,37.6,3.1,NE,2.0,0.771591229,1
31764,242251,White,2,38.3,3.6,MS,0.06,0.816647209,1
31765,242252,White,1,41.1,3.2,MS,-1.05,0.805894469,1
31766,242253,White,2,37.3,3.8,SE,2.61,0.825764205,1
31767,242254,White,1,39.1,3.6,SE,1.55,0.826986166,1
31768,242255,White,1,45.4,4.1,SC,0.83,0.978362871,1
31769,242256,White,1,39.8,3.4,NE,1.61,0.814555211,0
31770,242257,White,1,47.9,3.5,SE,1.48,0.938351643,1
31771,242258,White,2,47.7,3.3,GL,-0.77,0.922198695,1
31772,242259,White,1,27.7,3.0,SE,-0.13,0.629684684,0
31773,242260,White,2,41.3,3.1,NE,-0.36,0.801421639,1
31774,242261,White,1,36.2,3.2,GL,0.12,0.749535271,1
31775,242262,Asian,1,32.1,2.8,SE,-0.42,0.672972616,1
31776,242263,White,1,37.4,3.4,MS,-0.13,0.786105564,1
31777,242264,White,1,40.8,4.1,GL,0.11,0.917569394,1
31778,242265,White,2,23.9,2.2,MS,0.99,0.535025086,1
31779,242266,White,1,29.8,3.4,SC,0.5,0.695209923,0
31780,242267,White,2,45.1,3.7,SE,0.34,0.927083357,1
31781,242268,White,1,42.9,3.5,SC,0.06,0.868208332,1
31782,242269,White,2,31.4,2.8,FW,0.01,0.668877455,1
31783,242270,White,2,42.3,3.4,GL,1.04,0.845280044,1
31784,242271,Other,1,35.6,3.6,MS,0.95,0.787185462,1
31785,242272,White,1,36.2,3.1,FW,0.53,0.739656943,1
31786,242273,Hispanic,1,40.5,3.1,NE,0.13,0.792637391,1
31787,242274,White,1,29.4,3.1,FW,-0.26,0.659008452,0
31788,242275,White,2,37.3,3.1,GL,0.79,0.76359068,1
31789,242276,White,2,32.2,3.1,SC,-1.64,0.697937731,1
31790,242277,White,1,37.8,3.2,NE,-0.22,0.780151668,0
31791,242278,White,1,29.1,3.6,NG,-0.87,0.707760033,1
31792,242279,White,2,35.5,3.4,SE,-0.47,0.761310368,0
31793,242280,White,2,28.1,2.9,MS,0.17,0.624808847,1
31794,242281,White,1,34.3,3.2,MW,2.17,0.723783914,1
31795,242282,White,2,38.7,3.1,SE,0.09,0.76709131,1
31796,242283,White,2,41.4,3.2,Mt,-0.3,0.817991831,1
31797,242284,White,2,39.7,3.6,Mt,-0.52,0.847070345,1
31798,242285,White,2,35.6,3.4,SC,0.56,0.762695932,1
31799,242286,White,1,34.1,3.4,GL,-0.42,0.753567023,1
31800,242287,Black,2,39.6,3.7,NE,0.42,0.833127102,1
31801,242288,Black,2,31.0,3.0,NE,0.49,0.674765114,1
31802,242289,White,2,41.8,3.5,GL,-1.23,0.849185519,1
31803,242290,White,1,38.7,3.3,MW,0.25,0.792302402,1
31804,242291,White,1,27.5,3.5,GL,-0.87,0.67025151,0
31805,242292,White,2,34.3,3.0,GL,-0.55,0.718466985,1
31806,242293,White,2,34.2,1.8,SE,-0.28,0.61647509,1
31807,242294,White,2,30.1,3.2,GL,-1.16,0.692386144,1
31808,242295,White,1,45.4,3.1,NE,1.44,0.865449826,1
31809,242296,White,2,44.6,3.4,SE,0.18,0.878153923,1
31810,242297,Other,1,41.9,2.8,MS,-1.91,0.793790315,1
31811,242298,White,1,34.0,3.0,NE,-0.92,0.713903575,1
31812,242299,White,2,39.5,3.4,FW,-0.2,0.808899647,1
31813,242300,White,2,37.3,2.8,GL,-0.09,0.726624011,1
31814,242301,White,2,37.7,3.7,NE,0.76,0.811618248,1
31815,242302,White,2,33.1,3.5,NG,-0.31,0.738921417,1
31816,242303,White,2,33.5,2.7,GL,-0.0,0.684979957,0
31817,242304,White,1,38.2,2.4,FW,0.99,0.716012957,1
31818,242305,White,2,38.8,2.3,SC,-0.18,0.719112093,1
31819,242306,White,2,36.7,3.6,SE,0.59,0.802603448,1
31820,242307,White,1,40.0,3.2,NE,0.67,0.793808878,1
31821,242308,White,1,45.1,3.7,MW,0.12,0.921949179,1
31822,242309,White,2,31.1,3.8,NE,-0.04,0.766614413,1
31823,242310,Black,2,38.9,3.0,SE,-1.15,0.77783817,1
31824,242311,Asian,1,35.7,3.3,NE,1.85,0.76178883,1
31825,242312,White,1,33.1,3.5,NG,1.55,0.755463281,1
31826,242313,White,2,34.3,3.1,MS,-0.21,0.719431713,1
31827,242314,White,1,45.5,3.9,NE,1.07,0.934963214,1
31828,242315,White,1,36.4,3.4,Mt,0.16,0.777745376,1
31829,242316,White,2,33.3,3.3,NE,0.43,0.727092116,1
31830,242317,White,2,29.1,3.4,Mt,0.32,0.694569167,1
31831,242318,White,1,40.9,3.6,SC,1.14,0.840670213,1
31832,242319,White,2,48.0,3.2,NE,-0.08,0.908152422,1
31833,242320,White,1,38.2,3.7,MS,0.65,0.820993081,1
31834,242321,White,1,31.3,3.1,GL,0.63,0.686666963,1
31835,242322,White,1,34.6,2.7,SE,0.09,0.700165879,1
31836,242323,White,2,29.5,2.8,MS,0.44,0.642604913,1
31837,242324,White,2,32.8,3.2,GL,-0.03,0.70826805,1
31838,242325,White,2,27.5,3.0,SC,-2.33,0.641309745,1
31839,242326,White,2,43.6,3.5,NE,1.57,0.877636209,0
31840,242327,White,2,38.2,3.0,GL,-1.54,0.760423703,1
31841,242328,Black,2,43.1,3.5,MS,1.61,0.864626822,1
31842,242329,White,2,37.0,2.5,FW,-0.62,0.704621661,1
31843,242330,White,1,37.4,3.3,GL,-0.31,0.783063624,1
31844,242331,White,2,39.5,3.8,GL,0.59,0.869691994,1
31845,242332,White,2,41.1,3.6,SE,1.83,0.848186161,1
31846,242333,White,2,38.6,2.9,FW,-0.66,0.762209977,1
31847,242334,White,1,47.3,3.5,FW,1.29,0.91930886,1
31848,242335,White,2,31.9,2.8,GL,0.77,0.659256308,1
31849,242336,White,1,46.8,2.8,SE,0.16,0.862436715,1
31850,242337,White,1,38.9,3.6,NG,0.33,0.823538166,1
31851,242338,Black,2,37.1,3.3,MW,0.57,0.775590604,1
31852,242339,White,2,36.6,3.3,MW,-0.71,0.76547513,1
31853,242340,White,1,30.8,2.8,SE,-0.09,0.663906946,1
31854,242341,White,1,33.5,2.8,GL,0.94,0.679417275,1
31855,242342,White,2,44.5,4.1,NE,-0.47,0.963053199,0
31856,242343,White,1,35.6,2.6,GL,1.57,0.695574756,1
31857,242344,White,1,41.4,3.2,NG,-0.11,0.808746356,1
31858,242345,Asian,1,37.4,3.6,GL,0.68,0.810011478,1
31859,242346,White,1,42.1,3.4,Mt,0.55,0.842130603,1
31860,242347,White,1,39.7,3.6,FW,-0.87,0.841663308,1
31861,242348,White,2,39.2,2.9,GL,0.34,0.757856131,1
31862,242349,White,1,37.4,3.5,NG,0.36,0.793402988,0
31863,242350,White,1,36.0,3.0,MS,-0.01,0.739461382,1
31864,242351,White,2,40.8,3.0,MW,-0.82,0.794837784,1
31865,242352,Other,1,26.6,2.6,SC,-0.57,0.577868935,0
31866,242353,White,2,24.9,3.3,SC,-1.37,0.629149245,1
31867,242354,White,1,36.8,3.3,GL,0.4,0.768683234,1
31868,242355,White,1,32.1,3.4,SC,0.91,0.712848503,1
31869,242356,White,2,35.9,3.3,GL,0.27,0.765784262,1
31870,242357,Amerindian,2,31.2,3.6,NG,0.44,0.729130495,1
31871,242358,Black,2,33.6,2.6,FW,1.14,0.67846211,1
31872,242359,White,2,32.3,3.6,NE,1.13,0.751285911,0
31873,242360,White,1,40.3,3.7,NE,-0.05,0.846163459,1
31874,242361,White,2,32.6,3.4,FW,0.98,0.728457144,1
31875,242362,White,2,35.4,3.1,SC,1.12,0.737049242,1
31876,242363,Black,2,39.3,3.7,GL,0.42,0.83882584,1
31877,242364,White,1,34.4,3.2,GL,-0.76,0.720272092,1
31878,242365,White,2,42.1,3.8,SC,-0.71,0.880516458,1
31879,242366,White,2,46.7,3.6,MS,0.95,0.938362446,1
31880,242367,White,2,44.2,3.4,NE,0.97,0.872837943,1
31881,242368,White,1,37.5,3.7,MW,-0.2,0.804746907,1
31882,242369,White,1,37.2,2.8,SC,-1.55,0.73319287,1
31883,242370,White,2,38.3,2.7,SE,-0.22,0.736212654,1
31884,242371,White,1,31.7,3.5,MW,-0.68,0.724031495,1
31885,242372,White,2,40.4,3.3,FW,0.75,0.818372433,1
31886,242373,Mexican,2,32.5,2.7,Mt,-1.01,0.659860199,1
31887,242374,White,2,34.7,3.0,GL,-0.15,0.722469811,1
31888,242375,Other,2,35.0,3.3,MS,-1.16,0.75594372,1
31889,242376,White,1,44.9,3.8,NE,1.8,0.920952671,1
31890,242377,White,2,40.2,3.7,NE,0.54,0.850737663,1
31891,242378,White,2,40.8,3.1,MS,0.65,0.799172809,0
31892,242379,Mexican,1,38.8,2.7,Mt,-0.87,0.744122335,1
31893,242380,White,2,41.9,3.3,SE,0.06,0.823258182,1
31894,242381,White,1,39.6,2.9,GL,0.53,0.766190175,1
31895,242382,White,2,46.7,3.4,MS,0.72,0.896871936,0
31896,242383,Hispanic,2,42.6,3.4,NE,0.07,0.859250077,1
31897,242384,White,1,40.2,3.0,MS,0.12,0.782877869,1
31898,242385,White,1,37.9,3.3,SE,1.27,0.788568642,1
31899,242386,White,1,38.1,2.2,NE,0.27,0.69005141,1
31900,242387,White,1,36.0,3.6,SC,-0.13,0.777041313,1
31901,242388,White,2,34.8,3.9,MW,-0.33,0.82395086,1
31902,242389,White,2,36.2,3.5,FW,-0.77,0.774358805,1
31903,242390,Hispanic,2,39.7,2.9,SE,-0.58,0.766981523,1
31904,242391,Mexican,1,31.5,2.4,GL,0.12,0.627659646,1
31905,242392,White,1,33.3,3.8,SC,0.61,0.791237062,1
31906,242393,White,2,44.9,3.1,SE,0.6,0.858302378,1
31907,242394,White,1,38.6,3.5,MS,-1.4,0.812597937,1
31908,242395,Asian,2,33.4,2.8,GL,-0.12,0.679137289,1
31909,242396,Hispanic,1,42.1,2.8,SC,1.47,0.789843343,1
31910,242397,White,2,42.5,3.4,MS,-1.43,0.838926443,1
31911,242398,White,2,31.4,2.8,FW,-0.16,0.661241629,1
31912,242399,White,2,34.7,3.7,FW,0.8,0.786862771,1
31913,242400,White,2,31.6,2.6,MS,0.59,0.648948673,1
31914,242401,Asian,1,32.8,3.4,NG,-0.19,0.726354094,1
31915,242402,White,2,48.0,3.6,NG,1.15,0.954176614,1
31916,242403,White,1,33.5,3.4,GL,-0.47,0.731578558,0
31917,242404,White,2,34.9,3.8,NE,0.73,0.802679662,1
31918,242405,White,2,36.3,2.8,GL,0.01,0.713839206,1
31919,242406,White,2,42.0,3.4,NE,1.37,0.845822074,1
31920,242407,White,2,42.4,3.1,FW,-0.32,0.825294121,1
31921,242408,White,2,37.0,3.0,NE,0.51,0.739243601,1
31922,242409,White,2,40.1,3.4,SC,-1.01,0.82936056,1
31923,242410,White,2,48.0,3.3,NE,0.74,0.921943938,1
31924,242411,White,2,36.1,3.5,MS,-1.79,0.779081953,1
31925,242412,White,1,34.1,3.0,SC,-0.72,0.710868898,1
31926,242413,Mexican,1,32.3,3.1,NE,1.19,0.693724414,1
31927,242414,White,1,35.9,2.6,SC,0.07,0.702553423,1
31928,242415,White,2,37.4,2.5,GL,-0.33,0.698258319,1
31929,242416,White,2,38.4,2.8,MS,0.96,0.743768751,1
31930,242417,White,1,33.1,3.4,Mt,0.95,0.739217615,1
31931,242418,White,2,37.6,3.1,FW,0.09,0.760554622,1
31932,242419,Asian,2,39.1,3.3,Mt,1.06,0.804326431,1
31933,242420,White,1,41.7,3.6,SE,0.95,0.866927163,1
31934,242421,White,1,33.8,2.6,SC,1.26,0.672933568,1
31935,242422,White,1,38.5,2.6,FW,2.06,0.725763805,1
31936,242423,White,2,35.7,3.3,MS,-0.34,0.75284718,1
31937,242424,White,1,42.9,3.4,FW,-0.59,0.849717682,1
31938,242425,White,1,31.0,3.7,Mt,-0.02,0.742647056,1
31939,242426,White,2,38.2,2.4,GL,0.84,0.711530008,1
31940,242427,Black,2,47.7,3.5,FW,1.78,0.931955911,1
31941,242428,White,2,47.9,3.7,GL,-0.04,0.945811419,1
31942,242429,White,1,36.5,3.8,NE,1.47,0.809040453,1
31943,242430,White,2,34.1,3.0,SC,0.1,0.715409185,1
31944,242431,Black,1,29.5,3.0,SC,0.73,0.649722935,1
31945,242432,Asian,2,27.6,3.3,GL,-1.22,0.664157925,1
31946,242433,White,1,40.8,3.4,NE,1.2,0.834020456,1
31947,242434,White,2,40.1,3.4,FW,0.33,0.809661772,1
31948,242435,White,2,24.4,2.6,GL,-1.41,0.56498863,0
31949,242436,White,1,41.1,2.9,FW,1.02,0.790980889,1
31950,242437,White,2,39.2,3.1,MW,0.99,0.781139903,1
31951,242438,White,1,38.5,3.0,SC,0.94,0.757758965,1
31952,242439,White,1,44.8,4.0,SE,0.7,0.950632496,1
31953,242440,White,1,44.2,3.6,FW,0.32,0.89684618,1
31954,242441,Hispanic,2,37.1,3.3,SC,-1.48,0.766905255,0
31955,242442,White,2,36.9,2.6,SC,-0.5,0.7053842,1
31956,242443,White,1,48.0,3.2,SE,0.43,0.913445709,1
31957,242444,White,2,41.2,3.0,GL,-1.19,0.799126836,1
31958,242445,White,1,30.4,3.2,NE,1.89,0.686453021,1
31959,242446,White,1,31.9,2.6,FW,0.43,0.652275102,1
31960,242447,White,2,30.2,2.5,GL,-0.17,0.627890217,1
31961,242448,White,2,39.0,2.4,SE,1.15,0.720454885,1
31962,242449,White,1,33.1,3.5,SC,-0.01,0.744937528,1
31963,242450,White,2,40.5,2.9,MW,0.72,0.778159083,1
31964,242451,White,2,47.5,3.8,GL,0.56,0.957144994,1
31965,242452,White,2,38.9,3.5,SE,0.29,0.813756345,1
31966,242453,White,1,40.1,3.1,SC,0.27,0.800384294,1
31967,242454,Asian,2,36.7,3.5,Mt,-1.52,0.787227644,1
31968,242455,White,1,36.5,4.0,MS,1.52,0.838675443,1
31969,242456,Black,2,30.0,2.7,NE,0.58,0.62441829,1
31970,242457,White,2,37.4,3.4,GL,-0.09,0.773567507,1
31971,242458,Other,2,36.1,3.5,SE,-0.11,0.781456474,1
31972,242459,White,2,36.9,3.8,SE,1.15,0.84025284,1
31973,242460,White,2,39.1,3.9,SC,1.61,0.864259418,1
31974,242461,White,2,43.7,2.8,Mt,1.2,0.81784757,1
31975,242462,White,1,32.4,3.2,SC,-1.41,0.694569802,1
31976,242463,White,2,45.9,3.6,MS,-0.54,0.917517864,1
31977,242464,White,1,40.8,2.2,FW,-1.43,0.739109158,1
31978,242465,White,2,26.7,2.5,NE,0.16,0.576200872,1
31979,242466,White,2,31.4,2.8,GL,1.59,0.656495919,1
31980,242467,White,1,33.7,3.8,GL,0.5,0.787785497,1
31981,242468,White,2,27.1,3.1,GL,-0.51,0.636144699,0
31982,242469,Asian,2,32.7,2.8,NE,-2.87,0.675172117,0
31983,242470,White,2,42.1,3.3,SE,-0.61,0.844241,1
31984,242471,White,1,37.3,3.6,FW,1.08,0.809089087,1
31985,242472,White,2,32.2,3.0,SE,-0.62,0.671983174,1
31986,242473,White,2,38.9,3.0,Mt,2.29,0.773904882,1
31987,242474,White,2,39.5,3.5,NE,-0.13,0.812006629,1
31988,242475,White,2,26.3,2.6,GL,-0.5,0.593972001,1
31989,242476,White,2,40.4,3.7,GL,1.17,0.847500348,1
31990,242477,White,2,42.7,3.3,NE,0.79,0.841997774,1
31991,242478,White,1,38.8,3.9,NE,0.76,0.869757377,1
31992,242479,White,2,35.9,3.1,NE,-0.55,0.742995706,1
31993,242480,White,2,39.9,3.3,NE,0.9,0.813019741,1
31994,242481,White,1,21.9,2.3,NE,-1.91,0.511379414,1
31995,242482,White,1,43.1,3.5,MW,0.95,0.866648504,1
31996,242483,White,2,34.1,2.5,NE,-0.21,0.676103549,1
31997,242484,White,1,34.9,3.7,Mt,-1.55,0.783029013,1
31998,242485,White,2,36.6,2.3,NE,0.49,0.681445347,1
31999,242486,White,1,38.6,3.1,GL,0.69,0.771087179,1
32000,242487,White,1,47.4,3.7,GL,-0.75,0.949582854,1
32001,242488,Hispanic,1,34.2,3.0,Mt,-2.13,0.707036219,1
32002,242489,White,1,33.4,3.4,FW,-1.47,0.735036762,1
32003,242490,White,2,41.9,3.3,Mt,0.76,0.841335322,1
32004,242491,White,2,41.4,2.9,SE,0.54,0.797674849,1
32005,242492,White,2,32.3,3.2,NE,-0.59,0.698775233,1
32006,242493,White,2,31.2,3.5,GL,0.59,0.723565069,1
32007,242494,White,2,35.3,3.8,GL,2.18,0.814493621,1
32008,242495,White,2,42.7,3.6,SC,0.46,0.875260049,1
32009,242496,White,1,37.6,3.7,GL,-0.21,0.825971518,0
32010,242497,Hispanic,2,39.8,3.7,NG,0.27,0.854494798,1
32011,242498,White,2,33.9,2.8,SC,-0.17,0.687916129,1
32012,242499,Other,1,35.4,3.6,NE,-0.34,0.776023873,1
32013,242500,White,2,36.4,3.7,SC,0.69,0.805228848,1
32014,242501,White,2,36.9,3.7,MW,0.59,0.810408384,1
32015,242502,White,2,34.7,3.9,MS,0.19,0.803006603,1
32016,242503,Amerindian,2,41.4,2.9,MS,-0.88,0.796030514,1
32017,242504,White,2,40.5,2.4,Mt,-0.22,0.733528633,1
32018,242505,White,2,36.5,3.2,NE,-1.41,0.753505713,1
32019,242506,White,2,40.1,3.4,GL,0.49,0.814553489,1
32020,242507,Other,1,18.5,3.5,SE,0.51,0.594379479,1
32021,242508,White,2,44.4,2.8,SE,0.07,0.843367355,1
32022,242509,White,1,34.7,3.2,GL,1.31,0.739648604,1
32023,242510,White,2,40.1,3.1,GL,0.13,0.788989731,1
32024,242511,Black,1,26.4,3.4,NG,1.6,0.660437719,1
32025,242512,White,2,37.6,3.5,GL,1.45,0.794665317,1
32026,242513,Black,2,37.8,3.7,FW,2.33,0.822077252,1
32027,242514,Puertorican,2,26.0,2.0,NE,-1.82,0.546085462,1
32028,242515,White,2,33.3,3.6,FW,-0.13,0.760475037,1
32029,242516,White,1,34.9,3.3,SE,1.07,0.751032841,1
32030,242517,Black,2,36.7,3.7,NE,-0.14,0.801463891,1
32031,242518,White,1,33.9,3.1,SC,0.32,0.719595616,1
32032,242519,White,2,41.0,3.2,FW,0.65,0.816364229,1
32033,242520,White,1,27.7,3.2,NE,-0.15,0.655688987,1
32034,242521,White,2,38.9,2.8,NE,-0.52,0.761849609,1
32035,242522,White,2,44.7,3.0,NE,0.08,0.851129573,0
32036,242523,White,1,32.1,3.6,NE,-0.76,0.745726312,0
32037,242524,White,1,35.1,3.7,GL,0.88,0.784309175,0
32038,242525,Black,1,33.7,3.0,NG,-1.03,0.70715639,1
32039,242526,Other,1,36.0,3.7,NG,-0.94,0.786260381,1
32040,242527,White,1,39.6,3.6,FW,-0.46,0.831249689,1
32041,242528,White,1,39.3,2.2,SC,-0.25,0.72583667,1
32042,242529,White,2,33.3,2.4,FW,-0.26,0.65469415,1
32043,242530,White,2,40.4,3.2,MW,1.09,0.793131469,0
32044,242531,White,2,23.2,2.9,MW,-0.83,0.574627917,0
32045,242532,White,2,44.3,3.6,NE,-0.32,0.900840156,1
32046,242533,Mexican,2,33.2,2.6,FW,-1.05,0.653360893,1
32047,242534,Hispanic,2,44.6,3.6,GL,0.85,0.899486771,1
32048,242535,White,1,36.3,3.4,MS,1.13,0.7705017,1
32049,242536,White,1,31.9,3.5,NG,-0.24,0.71710255,0
32050,242537,Asian,1,44.8,3.5,NG,0.72,0.887259104,1
32051,242538,Asian,2,27.6,3.0,NE,-0.56,0.645221872,1
32052,242539,White,1,37.1,3.2,GL,0.06,0.770000221,1
32053,242540,White,2,35.3,2.9,GL,1.02,0.719036841,1
32054,242541,Black,1,34.5,3.4,MS,-0.4,0.758015421,1
32055,242542,White,1,37.5,3.9,GL,0.6,0.850829756,1
32056,242543,Asian,1,36.5,3.8,NE,0.05,0.827109292,1
32057,242544,White,1,33.6,3.5,MS,-0.08,0.751083187,1
32058,242545,White,2,36.0,3.5,NE,0.27,0.767549557,1
32059,242546,White,2,38.6,3.9,GL,1.22,0.862245902,1
32060,242547,White,2,48.0,3.7,MS,0.66,0.9930338,1
32061,242548,White,1,39.4,3.4,GL,1.8,0.793494744,1
32062,242549,White,2,38.1,2.7,SC,0.26,0.738443274,1
32063,242550,White,2,44.1,3.2,MS,0.14,0.855691609,1
32064,242551,White,2,39.5,3.2,SC,1.01,0.800761919,1
32065,242552,Puertorican,2,30.5,3.6,NE,1.24,0.725891986,1
32066,242553,White,1,38.9,3.0,MW,-0.92,0.768754958,1
32067,242554,Hispanic,1,31.9,2.8,MW,-0.12,0.661008896,1
32068,242555,White,1,35.4,2.8,MS,0.17,0.703769261,1
32069,242556,White,2,34.2,3.0,GL,0.28,0.70756272,1
32070,242557,White,2,35.0,3.1,NE,0.53,0.720228832,1
32071,242558,White,2,39.2,3.3,SE,1.73,0.789797955,0
32072,242559,White,1,33.8,2.9,MW,-0.7,0.698200229,1
32073,242560,White,2,33.5,3.4,GL,-0.37,0.728955876,1
32074,242561,White,2,31.4,3.9,SE,-0.67,0.772007972,1
32075,242562,White,2,38.0,3.6,GL,0.25,0.81683856,1
32076,242563,White,1,46.2,3.3,SC,0.62,0.901477886,1
32077,242564,White,2,26.5,1.8,NE,-1.4,0.521403994,1
32078,242565,White,2,46.0,3.5,GL,0.42,0.907680848,1
32079,242566,White,2,43.8,2.8,NE,0.38,0.818269265,0
32080,242567,White,2,39.2,3.6,GL,1.2,0.828954853,1
32081,242568,White,1,18.1,3.0,Mt,-0.63,0.531279574,1
32082,242569,White,1,35.7,3.1,NE,-0.6,0.736627268,1
32083,242570,White,1,41.3,3.6,NE,0.68,0.850293307,1
32084,242571,Asian,1,40.1,3.8,NE,0.34,0.861789325,1
32085,242572,White,2,33.5,2.9,SC,-0.66,0.685017341,1
32086,242573,White,2,38.8,2.9,SE,1.1,0.758929153,1
32087,242574,Black,2,23.1,2.9,MS,-0.52,0.572700153,1
32088,242575,Black,1,31.9,2.4,FW,-0.4,0.635025791,1
32089,242576,White,2,32.3,3.7,Mt,-0.62,0.756739865,1
32090,242577,Mexican,2,34.5,3.4,GL,-1.5,0.745246352,1
32091,242578,White,1,43.8,3.1,SE,0.47,0.836227506,1
32092,242579,White,1,26.4,3.5,GL,-0.39,0.651883769,1
32093,242580,Mexican,1,31.5,4.0,MS,0.61,0.795416144,1
32094,242581,White,2,29.9,1.6,NE,-0.98,0.548779783,1
32095,242582,Asian,2,36.0,3.1,GL,0.39,0.756358289,0
32096,242583,White,2,37.1,2.5,SC,-2.24,0.71260585,1
32097,242584,White,2,38.8,2.2,FW,-1.14,0.705723099,1
32098,242585,Mexican,1,32.9,3.3,MW,-1.11,0.72814642,1
32099,242586,Hispanic,2,31.7,2.6,SC,0.91,0.634332314,1
32100,242587,Other,2,22.8,1.7,SE,-0.92,0.479121167,1
32101,242588,Black,1,33.1,3.6,GL,0.72,0.751155869,1
32102,242589,White,1,28.9,2.4,NE,-0.92,0.585649162,1
32103,242590,White,1,28.9,3.2,FW,-0.29,0.657300255,1
32104,242591,White,1,41.3,2.7,GL,-0.08,0.777110689,1
32105,242592,White,2,32.2,3.0,SC,-0.75,0.688589416,1
32106,242593,White,1,33.1,2.8,GL,0.87,0.686642484,1
32107,242594,White,1,35.8,3.4,GL,-0.91,0.769089714,1
32108,242595,White,1,32.9,3.2,MS,-0.12,0.722090038,0
32109,242596,White,2,36.5,3.1,FW,0.64,0.738305341,1
32110,242597,White,1,46.9,3.0,NE,0.78,0.870450847,1
32111,242598,White,2,28.5,4.1,NE,1.06,0.767981117,1
32112,242599,White,1,38.9,2.8,FW,-0.88,0.758750324,1
32113,242600,White,2,36.6,2.6,NE,-1.23,0.700501399,1
32114,242601,White,2,48.0,3.8,FW,-0.43,0.961613332,1
32115,242602,Mexican,2,29.4,2.5,FW,-1.58,0.607202251,1
32116,242603,White,2,33.6,3.4,Mt,0.53,0.727597225,1
32117,242604,White,2,29.5,3.7,SC,-0.19,0.723409217,1
32118,242605,Hispanic,1,36.9,2.9,MW,-0.35,0.729224874,0
32119,242606,White,2,34.5,3.5,NE,0.9,0.746156062,1
32120,242607,White,2,35.1,3.5,Mt,0.26,0.771273128,1
32121,242608,White,2,40.8,3.8,NG,1.3,0.870440927,1
32122,242609,White,2,36.8,2.7,MW,-1.33,0.717547854,1
32123,242610,Black,1,39.3,2.5,Mt,-1.08,0.725613675,1
32124,242611,White,2,35.5,2.7,NE,0.04,0.702105066,1
32125,242612,White,2,39.2,2.8,MW,0.15,0.762458501,0
32126,242613,White,1,47.5,3.6,NE,-0.23,0.940620694,1
32127,242614,White,2,29.1,2.7,NW,0.79,0.631446887,1
32128,242615,White,2,38.2,3.3,NE,0.51,0.78272338,0
32129,242616,White,2,39.5,2.8,SC,0.54,0.751361918,1
32130,242617,White,1,40.6,3.6,FW,-0.69,0.845764858,0
32131,242618,Mexican,2,35.6,3.5,GL,-0.09,0.772436949,1
32132,242619,White,2,45.4,3.7,FW,1.3,0.908786914,1
32133,242620,White,1,35.4,3.9,GL,-0.84,0.823235945,1
32134,242621,White,1,47.9,3.5,NE,1.04,0.940267803,1
32135,242622,White,2,40.4,2.9,NG,0.56,0.779166353,0
32136,242623,White,2,41.4,3.8,FW,0.02,0.876095194,1
32137,242624,White,1,44.3,3.6,GL,0.75,0.893331925,1
32138,242625,White,2,37.3,3.9,NE,1.3,0.83927446,0
32139,242626,White,1,32.2,3.5,MS,-0.58,0.729530901,1
32140,242627,White,2,41.1,3.7,NE,0.6,0.869622873,1
32141,242628,Hispanic,2,39.5,3.7,NW,-1.58,0.83912641,1
32142,242629,White,2,36.6,3.2,MW,2.04,0.758541561,1
32143,242630,White,1,30.2,3.0,SE,-0.56,0.646331345,1
32144,242631,White,2,34.8,3.2,FW,0.48,0.725908321,1
32145,242632,White,1,23.1,3.5,SC,0.32,0.638220595,1
32146,242633,Amerindian,1,34.0,3.0,SE,0.19,0.708140607,1
32147,242634,White,1,40.2,3.7,GL,-0.23,0.855378361,1
32148,242635,White,2,29.7,3.6,Mt,-0.68,0.704361596,1
32149,242636,White,2,36.4,3.6,GL,0.67,0.783812496,1
32150,242637,White,2,37.4,2.5,Mt,-0.53,0.707037126,1
32151,242638,White,2,41.4,3.5,Mt,0.3,0.837013491,1
32152,242639,Other,2,45.0,2.8,SC,-0.84,0.829012981,1
32153,242640,White,2,42.5,2.6,Mt,0.48,0.78505252,1
32154,242641,White,2,37.6,2.6,MS,-0.84,0.715522897,1
32155,242642,Mexican,1,33.7,3.2,GL,0.5,0.721926866,1
32156,242643,White,2,38.8,3.3,FW,0.2,0.790179627,1
